"","KLP","DESCR","PROCYEAR","PROCMTH","REG","DESTCTRY","POD","VAL","NETWT","SITC","DESTCTRY_L","POD_LABEL","HSCODE","PROVINSI"
"134","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"06","Asia Selatan dan Tenggara","SG","IDMES",948,165,"07120","SINGAPORE","MEDAN / POLONIA (U)","0901211000","12 SUMATERA UTARA"
"135","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"06","Asia Timur","CN","IDTPE",41250,15000,"07120","CHINA","TANJUNG PERAK","0901211000","35 JAWA TIMUR"
"136","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"06","Asia Timur","KR","IDCGK",31200,72,"07120","KOREA, REPUBLIC OF","SOEKARNO-HATTA (U)","0901211000","31 DKI JAKARTA"
"137","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"06","Australia & Oceania","AU","IDDPS",2770,160,"07120","AUSTRALIA","NGURAH RAI (U)","0901211000","51 BALI"
"138","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"07","Asia Selatan dan Tenggara","SG","IDMES",771,143,"07120","SINGAPORE","MEDAN / POLONIA (U)","0901211000","12 SUMATERA UTARA"
"139","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"07","Australia & Oceania","AU","IDDPS",1735,100,"07120","AUSTRALIA","NGURAH RAI (U)","0901211000","51 BALI"
"140","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"08","Asia Timur","HK","IDMES",2464,308,"07120","HONG KONG","MEDAN / POLONIA (U)","0901211000","12 SUMATERA UTARA"
"141","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"08","Asia Timur","HK","IDTPP",5000,19,"07120","HONG KONG","TANJUNG PRIOK","0901211000","31 DKI JAKARTA"
"142","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"08","Asia Timur","KR","IDCGK",31200,72,"07120","KOREA, REPUBLIC OF","SOEKARNO-HATTA (U)","0901211000","31 DKI JAKARTA"
"143","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"08","Asia Timur","KR","IDDPS",764,199,"07120","KOREA, REPUBLIC OF","NGURAH RAI (U)","0901211000","51 BALI"
"144","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"08","Australia & Oceania","AU","IDDPS",1687,100,"07120","AUSTRALIA","NGURAH RAI (U)","0901211000","51 BALI"
"145","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"08","Eropa Timur","RU","IDBLW",40904,6000,"07120","RUSSIA FEDERATION","BELAWAN","0901211000","12 SUMATERA UTARA"
"146","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"09","Australia & Oceania","AU","IDDPS",1686,100,"07120","AUSTRALIA","NGURAH RAI (U)","0901211000","51 BALI"
"147","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"10","Asia Selatan dan Tenggara","SG","IDMES",39,17,"07120","SINGAPORE","MEDAN / POLONIA (U)","0901211000","12 SUMATERA UTARA"
"148","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"10","Asia Timur","KR","IDCGK",31200,72,"07120","KOREA, REPUBLIC OF","SOEKARNO-HATTA (U)","0901211000","31 DKI JAKARTA"
"149","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"10","Australia & Oceania","AU","IDDPS",1740,100,"07120","AUSTRALIA","NGURAH RAI (U)","0901211000","51 BALI"
"150","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"10","Australia & Oceania","GU","IDTPE",1000,100,"07120","GUAM","TANJUNG PERAK","0901211000","35 JAWA TIMUR"
"151","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"11","Asia Selatan dan Tenggara","SG","IDBLW",164,12,"07120","SINGAPORE","BELAWAN","0901211000","12 SUMATERA UTARA"
"152","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"11","Asia Selatan dan Tenggara","SG","IDMES",244,26,"07120","SINGAPORE","MEDAN / POLONIA (U)","0901211000","12 SUMATERA UTARA"
"153","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"11","Asia Timur","CN","IDTPE",6184,499,"07120","CHINA","TANJUNG PERAK","0901211000","35 JAWA TIMUR"
"154","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"11","Asia Timur","HK","IDTPE",45930,19200,"07120","HONG KONG","TANJUNG PERAK","0901211000","35 JAWA TIMUR"
"155","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"11","Asia Timur","KR","IDCGK",62400,244,"07120","KOREA, REPUBLIC OF","SOEKARNO-HATTA (U)","0901211000","31 DKI JAKARTA"
"156","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"11","Australia & Oceania","AU","IDDPS",1648,100,"07120","AUSTRALIA","NGURAH RAI (U)","0901211000","51 BALI"
"157","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"12","Asia Selatan dan Tenggara","SG","IDMES",23,2,"07120","SINGAPORE","MEDAN / POLONIA (U)","0901211000","12 SUMATERA UTARA"
"158","Non Migas","Coffee, roasted, not decaffeinated, unground",2011,"12","Australia & Oceania","AU","IDDPS",1611,100,"07120","AUSTRALIA","NGURAH RAI (U)","0901211000","51 BALI"
"159","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"01","Asia Barat","SA","IDTPE",14973,5444,"07120","SAUDI ARABIA","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"160","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"02","Asia Timur","JP","IDTPE",2700,45,"07120","JAPAN","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"161","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"02","Australia & Oceania","GU","IDTPE",3000,260,"07120","GUAM","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"162","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"03","Asia Barat","SA","IDTPP",8850,3332,"07120","SAUDI ARABIA","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"163","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"03","Asia Barat","SA","IDTPE",53382,10499,"07120","SAUDI ARABIA","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"164","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"03","Australia & Oceania","GU","IDTPE",29118,2438,"07120","GUAM","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"165","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"03","Eropa Barat","BE","IDTPE",1320,200,"07120","BELGIUM","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"166","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"04","Asia Timur","JP","IDTPE",1800,90,"07120","JAPAN","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"167","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"04","Asia Timur","JP","IDDPS",424,42,"07120","JAPAN","NGURAH RAI (U)","0901212000","51 BALI"
"168","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"04","Asia Timur","KR","IDTES",6091,140,"07120","KOREA, REPUBLIC OF","TANJUNG EMAS","0901212000","33 JAWA TENGAH"
"169","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"05","Asia Barat","SA","IDTPE",15847,5181,"07120","SAUDI ARABIA","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"170","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"05","Asia Timur","TW","IDTES",10400,1220,"07120","TAIWAN","TANJUNG EMAS","0901212000","33 JAWA TENGAH"
"171","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"05","Asia Timur","TW","IDTPE",2170,250,"07120","TAIWAN","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"172","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"06","Amerika Utara","CA","IDTPE",1040,25,"07120","CANADA","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"173","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"06","Asia Barat","SA","IDTPE",62868,10499,"07120","SAUDI ARABIA","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"174","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"06","Asia Selatan dan Tenggara","SG","IDMES",60,24,"07120","SINGAPORE","MEDAN / POLONIA (U)","0901212000","12 SUMATERA UTARA"
"175","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"06","Asia Timur","JP","IDDPS",563,50,"07120","JAPAN","NGURAH RAI (U)","0901212000","51 BALI"
"176","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"07","Asia Barat","AE","IDTPP",38440,7350,"07120","UNITED ARAB EMIRATES","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"177","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"07","Asia Selatan dan Tenggara","MY","IDDPS",1920,200,"07120","MALAYSIA","NGURAH RAI (U)","0901212000","51 BALI"
"178","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"07","Asia Timur","JP","IDTPE",1836,324,"07120","JAPAN","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"179","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"07","Asia Timur","JP","IDDPS",1956,100,"07120","JAPAN","NGURAH RAI (U)","0901212000","51 BALI"
"180","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"08","Asia Barat","SA","IDTPE",67508,10499,"07120","SAUDI ARABIA","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"181","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"08","Asia Barat","AE","IDTPP",46823,9870,"07120","UNITED ARAB EMIRATES","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"182","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"08","Asia Timur","KR","IDTPP",8717,1000,"07120","KOREA, REPUBLIC OF","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"183","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"09","Asia Barat","AE","IDTPP",37980,7350,"07120","UNITED ARAB EMIRATES","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"184","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"09","Asia Selatan dan Tenggara","PK","IDTPP",39200,8400,"07120","PAKISTAN","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"185","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"09","Asia Timur","TW","IDTPE",9094,2328,"07120","TAIWAN","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"186","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"09","Australia & Oceania","GU","IDDPS",2300,200,"07120","GUAM","NGURAH RAI (U)","0901212000","51 BALI"
"187","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"09","Eropa Barat","BE","IDTPE",3136,397,"07120","BELGIUM","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"188","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"10","Amerika Utara","CA","IDTPE",1328,148,"07120","CANADA","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"189","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"10","Asia Barat","AE","IDTPP",28230,7874,"07120","UNITED ARAB EMIRATES","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"190","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"10","Asia Selatan dan Tenggara","SG","IDTES",3960,800,"07120","SINGAPORE","TANJUNG EMAS","0901212000","33 JAWA TENGAH"
"191","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"10","Asia Selatan dan Tenggara","VN","IDDJJ",301,20,"07120","VIET NAM","JAYAPURA / SENTANI (U)","0901212000","94 PAPUA"
"192","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"10","Australia & Oceania","GU","IDTPE",34130,2648,"07120","GUAM","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"193","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"11","Asia Barat","AE","IDTPP",19800,5100,"07120","UNITED ARAB EMIRATES","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"194","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"12","Amerika Utara","CA","IDTPE",1896,198,"07120","CANADA","TANJUNG PERAK","0901212000","35 JAWA TIMUR"
"195","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"12","Asia Selatan dan Tenggara","MY","IDTPP",7711,2136,"07120","MALAYSIA","TANJUNG PRIOK","0901212000","31 DKI JAKARTA"
"196","Non Migas","Coffee, roasted, not decaffeinated, ground",2011,"12","Eropa Barat","DE","IDCGK",330,55,"07120","GERMANY, FED. REP. OF","SOEKARNO-HATTA (U)","0901212000","31 DKI JAKARTA"
"197","Non Migas","Coffee, roasted, decaffeinated,unground",2011,"09","Asia Selatan dan Tenggara","MY","IDPON",319,18,"07120","MALAYSIA","PONTIANAK","0901221000","61 KALIMANTAN BARAT"
"198","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"01","Amerika Utara","US","IDTPP",26960,11604,"07120","UNITED STATES","TANJUNG PRIOK","0901222000","31 DKI JAKARTA"
"199","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"02","Eropa Timur","BG","IDTPE",49925,6449,"07120","BULGARIA","TANJUNG PERAK","0901222000","35 JAWA TIMUR"
"200","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"03","Asia Barat","LB","IDTPP",28386,5985,"07120","LEBANON","TANJUNG PRIOK","0901222000","31 DKI JAKARTA"
"201","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"03","Eropa Timur","BG","IDTPE",40800,8400,"07120","BULGARIA","TANJUNG PERAK","0901222000","35 JAWA TIMUR"
"202","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"04","Amerika Utara","US","IDTPP",31941,11604,"07120","UNITED STATES","TANJUNG PRIOK","0901222000","31 DKI JAKARTA"
"203","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"04","Asia Barat","LB","IDTPE",40040,9659,"07120","LEBANON","TANJUNG PERAK","0901222000","35 JAWA TIMUR"
"204","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"05","Asia Timur","JP","IDCGK",1081,10,"07120","JAPAN","SOEKARNO-HATTA (U)","0901222000","31 DKI JAKARTA"
"205","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"06","Asia Selatan dan Tenggara","SG","IDTPE",92624,21944,"07120","SINGAPORE","TANJUNG PERAK","0901222000","35 JAWA TIMUR"
"206","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"07","Asia Timur","HK","IDCGK",280,32,"07120","HONG KONG","SOEKARNO-HATTA (U)","0901222000","31 DKI JAKARTA"
"207","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"10","Asia Selatan dan Tenggara","SG","IDTPE",14372,3474,"07120","SINGAPORE","TANJUNG PERAK","0901222000","35 JAWA TIMUR"
"208","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"11","Eropa Timur","BG","IDTPE",57374,2490,"07120","BULGARIA","TANJUNG PERAK","0901222000","35 JAWA TIMUR"
"209","Non Migas","Coffee, roasted, decaffeinated, ground",2011,"12","Eropa Barat","GR","IDTPP",60432,4259,"07120","GREECE","TANJUNG PRIOK","0901222000","31 DKI JAKARTA"
"210","Non Migas","Coffee husks and skins",2011,"02","Asia Selatan dan Tenggara","TL","IDATA",9,50,"07132","EAST TIMOR","ATAPUPU","0901901000","53 NUSA TENGGARA TIMUR"
"211","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"01","Asia Selatan dan Tenggara","MY","IDMRI",47230,18000,"07111","MALAYSIA","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"212","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"01","Asia Timur","KR","IDTES",358,100,"07111","KOREA, REPUBLIC OF","TANJUNG EMAS","0901119000","33 JAWA TENGAH"
"213","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"03","Asia Selatan dan Tenggara","SG","IDTPP",2024,440,"07111","SINGAPORE","TANJUNG PRIOK","0901119000","31 DKI JAKARTA"
"214","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"04","Afrika","EG","IDMRI",86660,38400,"07111","EGYPT","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"215","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"04","Afrika","ZA","IDMRI",110189,57600,"07111","SOUTH AFRICA","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"216","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"04","Eropa Timur","PL","IDMRI",73574,38400,"07111","POLAND","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"217","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"05","Asia Timur","CN","IDTPP",5486,1540,"07111","CHINA","TANJUNG PRIOK","0901119000","31 DKI JAKARTA"
"218","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"06","Asia Selatan dan Tenggara","SG","IDMES",97,3,"07111","SINGAPORE","MEDAN / POLONIA (U)","0901119000","12 SUMATERA UTARA"
"219","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"06","Australia & Oceania","AU","IDMRI",80460,36000,"07111","AUSTRALIA","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"220","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"06","Eropa Timur","RU","IDMRI",473452,216000,"07111","RUSSIA FEDERATION","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"221","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"07","Eropa Barat","DE","IDMRI",1093708,537000,"07111","GERMANY, FED. REP. OF","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"222","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"07","Eropa Barat","GB","IDMRI",205800,105000,"07111","UNITED KINGDOM","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"223","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"08","Amerika Utara","US","IDMRI",208368,96000,"07111","UNITED STATES","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"224","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"08","Asia Selatan dan Tenggara","SG","IDMES",2,3,"07111","SINGAPORE","MEDAN / POLONIA (U)","0901119000","12 SUMATERA UTARA"
"225","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"08","Eropa Timur","GE","IDMRI",84518,38400,"07111","GEORGIA","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"226","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"09","Amerika Utara","US","IDTPP",5225,500,"07111","UNITED STATES","TANJUNG PRIOK","0901119000","31 DKI JAKARTA"
"227","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"09","Asia Selatan dan Tenggara","IN","IDMRI",556830,270000,"07111","INDIA","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"228","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"09","Eropa Barat","DE","IDMRI",134848,63000,"07111","GERMANY, FED. REP. OF","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"229","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"09","Eropa Barat","IT","IDMRI",231984,108000,"07111","ITALY","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"230","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"09","Eropa Barat","GB","IDMRI",410400,216000,"07111","UNITED KINGDOM","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"231","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"10","Afrika","MA","IDMRI",305751,134400,"07111","MOROCCO","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"232","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"10","Afrika","ZA","IDMRI",509429,249600,"07111","SOUTH AFRICA","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"233","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"10","Asia Selatan dan Tenggara","MY","IDMRI",45380,18000,"07111","MALAYSIA","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"234","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"12","Asia Selatan dan Tenggara","MY","IDSPA",650,5000,"07111","MALAYSIA","SELAT PANJANG","0901119000","14 RIAU"
"235","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"12","Asia Selatan dan Tenggara","SG","IDSUB",17,6,"07111","SINGAPORE","JUANDA (U)-SURABAYA","0901119000","35 JAWA TIMUR"
"236","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"12","Asia Timur","JP","IDDPS",660,86,"07111","JAPAN","NGURAH RAI (U)","0901119000","51 BALI"
"237","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"12","Eropa Barat","DE","IDCGK",240,40,"07111","GERMANY, FED. REP. OF","SOEKARNO-HATTA (U)","0901119000","31 DKI JAKARTA"
"238","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"12","Eropa Barat","IT","IDMRI",109440,57600,"07111","ITALY","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
"239","Non Migas","Coffee oth than Arabica WIB/robusta OIB, not roasted,not decaffeinated",2012,"12","Eropa Timur","GE","IDMRI",148800,74400,"07111","GEORGIA","MUSI RIVER/BOOM BARU","0901119000","16 SUMATERA SELATAN"
