Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
MK,Macro Indicators,28,Antigua and Barbuda,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,20118.244052,X,Figure from external organization,,,
MK,Macro Indicators,28,Antigua and Barbuda,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,17511.065976,X,Figure from external organization,,,
MK,Macro Indicators,28,Antigua and Barbuda,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,1625.727365,X,Figure from external organization,,,
MK,Macro Indicators,28,Antigua and Barbuda,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,2033.085185,X,Figure from external organization,,,
MK,Macro Indicators,28,Antigua and Barbuda,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,21787.218471,X,Figure from external organization,,,
MK,Macro Indicators,28,Antigua and Barbuda,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,18093.082489,X,Figure from external organization,,,
MK,Macro Indicators,28,Antigua and Barbuda,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,1688.365039,X,Figure from external organization,,,
MK,Macro Indicators,28,Antigua and Barbuda,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,2255.095946,E,Estimated value,,,
MK,Macro Indicators,28,Antigua and Barbuda,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,24048.841557,E,Estimated value,,,
MK,Macro Indicators,28,Antigua and Barbuda,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,18784.272387,E,Estimated value,,,
MK,Macro Indicators,28,Antigua and Barbuda,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,1761.429398,E,Estimated value,,,
MK,Macro Indicators,32,Argentina,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,632789.827831,X,Figure from external organization,,,
MK,Macro Indicators,32,Argentina,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,13935.675776,X,Figure from external organization,,,
MK,Macro Indicators,32,Argentina,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,14294.469721,X,Figure from external organization,,,
MK,Macro Indicators,32,Argentina,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,649081.908807,X,Figure from external organization,,,
MK,Macro Indicators,32,Argentina,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,646075.278252,X,Figure from external organization,,,
MK,Macro Indicators,32,Argentina,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,14187.482741,X,Figure from external organization,,,
MK,Macro Indicators,32,Argentina,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,14023.882585,X,Figure from external organization,,,
MK,Macro Indicators,32,Argentina,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,638625.188738,X,Figure from external organization,,,
MK,Macro Indicators,32,Argentina,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,633266.692326,E,Estimated value,,,
MK,Macro Indicators,32,Argentina,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,13858.203976,E,Estimated value,,,
MK,Macro Indicators,32,Argentina,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,13735.2146,E,Estimated value,,,
