age_yr;family_org;exp_yr;mid;downstream;acreage_sqm;yield_kg;labour_org;seed_kg;manure_kg;log_acreage;log_yield;log_labour;log_seed;log_manure;d1_1;d1_2;d1_3;d1_4;d2_1;d2_2;d2_3;d2_4;d2_5;d3_1;d3_2;d3_3;d3_4;d4_1;d4_2;d4_3;d4_4;e1_1;e1_2;e1_3;e1_4;e2_1;e2_2;e2_3;e2_4;e2_5;e3_1;e3_2;e3_3;e3_4;f1_1;f1_2;f1_3;f1_4;f2_1;f2_2;f2_3;f2_4;f3_1;f3_2;f3_3;f3_4;f3_5;g1_1;g1_2;g1_3;g1_4;g1_5;g2_1;g2_2;g2_3;g2_4;adaptasi1_1;adaptasi1_2;adaptasi1_3;lingkungan2_1;lingkungan2_2;mitigasi3_1;mitigasi3_2;mitigasi3_3;mitigasi3_4;mitigasi3_5;produksi4_1;produksi4_2;produksi4_3;produksi4_4;produksi4_5;sosial5_1;sosial5_2;sosial5_3;ekonomi6_1;ekonomi6_2;ekonomi6_3;ekonomi6_4;ekonomi6_5;ekonomi6_6
72;2;45;0;1;6000;6000;1;19.98;399.96;3.77815125038364;3.77815125038364;0;1.30059548388996;2.60201655970815;4.2542925832878;3.55774066702523;3.33136848638446;3.626474743356;3.69741969909386;4.03929773138387;2.95864693240493;3.87962946468104;3.79853621269151;3.1322696687897;4.24608497988177;3.58493271188774;3.65341842743192;5.29577933222649;5.36248453476796;2.44594206680838;2.53115219901003;2.77800192451502;3.07948047043016;2.94233011372017;3.10234489670439;3.31290682887049;2.91140592315142;3.53153025530216;2.36735499135022;2.63965719851903;3.85216486801159;3.07992614689203;3.92188812750499;5.05491040235879;4.3431839666906;3.67009832199333;4.33202797708344;3.51973720280498;5.03556838940938;4.58912371182732;4.4868514378954;3.74795496312159;3.37905056163788;2.83209444307479;4.50561788521829;3.53975702854426;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;4.04820219607644;3.33856936219102;2.95244891980085;2.78634843669992;2.321201;1;1;1;1;1;2.684162;1.962471;1.974185;2.365555;1;3.573757;1;1;2.115827;2.075129;2.202079;2.905798;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
60;3;12;1;0;20000;8500;1;60;1400;4.30102999566398;3.92941892571429;0;1.77815125038364;3.14612803567824;3.29930058871261;1;4.28588020256065;3.626474743356;4.93597898202048;3.18003084730744;5.21716840891571;3.07091638978975;5.12622218173134;3.1322696687897;2.58593933232526;2.3523464334854;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;4.35467318283299;2.91140592315142;2.89255999876967;2.36735499135022;4.55970583625675;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;3.51973720280498;3.78516282478141;4.58912371182732;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;3.030641;1;1;4.253712;3.08235;1;1;2.605249;5.980714;1;1;1;1;3.387267;2.15365;1;3.188445;2.417717;3.323561;3.259124;1
47;4;20;0;1;12000;9000;4;49.92;799.92;4.07918124604762;3.95424250943932;0.602059991327962;1.69827457667437;2.90304655537214;3.29930058871261;3.55774066702523;3.33136848638446;3.626474743356;3.69741969909386;3.18003084730744;2.95864693240493;3.07091638978975;3.02302234443974;4.14495141540325;4.24608497988177;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;4.53834412237969;3.9443867724375;4.00874465837667;2.94233011372017;3.10234489670439;2.72067088037479;2.91140592315142;3.53153025530216;3.23049615114934;3.37691315818969;3.07464677227252;3.07992614689203;2.98815893707634;3.66964946192881;3.51548805217588;3.67009832199333;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;4.4868514378954;3.74795496312159;3.37905056163788;2.83209444307479;3.36761859499357;3.53975702854426;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;4.04820219607644;3.33856936219102;2.95244891980085;2.78634843669992;2.321201;1;1;1;1;1;2.684162;1.962471;1.974185;1;1;3.573757;1;1;2.115827;1;1.81856;2.905798;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
60;3;30;0;1;15000;9000;6;69.9;799.8;4.17609125905568;3.95424250943932;0.778151250383644;1.84447717574568;2.9029813997975;3.29930058871261;4.39253015068777;3.33136848638446;3.626474743356;3.69741969909386;4.03929773138387;2.95864693240493;3.07091638978975;3.02302234443974;4.14495141540325;4.24608497988177;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;4.53834412237969;3.9443867724375;3.07948047043016;2.94233011372017;3.10234489670439;2.72067088037479;2.14572790578305;3.53153025530216;2.36735499135022;3.37691315818969;3.07464677227252;3.07992614689203;2.98815893707634;3.66964946192881;3.51548805217588;3.67009832199333;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;3.52970480242446;3.74795496312159;3.37905056163788;2.83209444307479;3.36761859499357;3.53975702854426;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;2.86889033290433;3.33856936219102;2.95244891980085;2.78634843669992;1.843951;1;1;1;1;1;2.684162;1.962471;1.974185;2.365555;1;3.573757;1;1;2.115827;2.075129;1.81856;2.905798;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
80;2;60;0;1;12000;8000;4;39.96;799.92;4.07918124604762;3.90308998699194;0.602059991327962;1.60162547955394;2.90304655537214;3.29930058871261;3.55774066702523;3.33136848638446;3.626474743356;2.22968699326937;3.18003084730744;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;3.46282790718806;3.58493271188774;3.65341842743192;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;3.07948047043016;2.94233011372017;3.10234489670439;2.72067088037479;2.91140592315142;2.89255999876967;3.23049615114934;2.63965719851903;3.85216486801159;3.07992614689203;2.98815893707634;3.66964946192881;3.51548805217588;3.67009832199333;3.46320170746022;3.51973720280498;2.8786203527613;3.69916605436049;3.52970480242446;3.74795496312159;3.37905056163788;2.83209444307479;3.36761859499357;3.53975702854426;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;2.86889033290433;2.22453451561005;2.09080788958823;2.78634843669992;1.843951;1;1;1;1;1;2.684162;1.962471;1.974185;2.365555;1;3.573757;1;1;2.115827;1;1;2.15365;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
56;4;20;0;1;21000;16000;8;109.83;1399.86;4.32221929473392;4.20411998265592;0.903089986991943;2.04072098360119;3.14608460405843;3.29930058871261;3.55774066702523;3.33136848638446;3.626474743356;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;3.46282790718806;3.58493271188774;3.65341842743192;3.29561717629922;4.0084586492562;3.39423935463136;3.60952280611687;3.9443867724375;4.00874465837667;2.94233011372017;3.10234489670439;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;3.85216486801159;3.07992614689203;3.92188812750499;3.66964946192881;3.51548805217588;3.67009832199333;3.46320170746022;3.51973720280498;2.8786203527613;3.69916605436049;3.52970480242446;3.74795496312159;3.37905056163788;2.83209444307479;3.36761859499357;3.53975702854426;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;4.04820219607644;3.33856936219102;2.95244891980085;2.78634843669992;1.843951;1;1;1;1;1;2.684162;1.962471;1.974185;2.365555;1;3.573757;1;1;2.115827;1;1;2.15365;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
60;3;35;0;1;15000;10000;6;60;999.9;4.17609125905568;4;0.778151250383644;1.77815125038364;2.99995656838019;3.29930058871261;3.55774066702523;3.33136848638446;3.626474743356;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;3.46282790718806;3.58493271188774;3.65341842743192;3.29561717629922;2.43247411919635;3.39423935463136;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;3.07464677227252;3.07992614689203;2.98815893707634;3.66964946192881;3.51548805217588;3.67009832199333;3.46320170746022;3.51973720280498;3.78516282478141;3.69916605436049;3.52970480242446;3.74795496312159;3.37905056163788;2.83209444307479;3.36761859499357;3.53975702854426;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;2.86889033290433;3.33856936219102;2.95244891980085;2.78634843669992;1;1;1;1.904728;1;2.302462;2.684162;3.08235;1.974185;2.365555;1;3.573757;1;1;2.115827;1;1;2.15365;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
60;4;30;0;1;12000;9000;4;39.96;799.92;4.07918124604762;3.95424250943932;0.602059991327962;1.60162547955394;2.90304655537214;3.29930058871261;3.55774066702523;3.33136848638446;3.626474743356;3.69741969909386;3.18003084730744;2.95864693240493;3.07091638978975;3.02302234443974;4.14495141540325;4.24608497988177;3.58493271188774;3.65341842743192;3.29561717629922;3.28560161854869;2.44594206680838;4.53834412237969;2.77800192451502;3.07948047043016;2.94233011372017;3.10234489670439;2.08858216452189;2.14572790578305;3.53153025530216;2.36735499135022;3.37691315818969;3.07464677227252;3.07992614689203;2.18360252716324;3.66964946192881;4.3431839666906;3.67009832199333;4.33202797708344;3.51973720280498;3.78516282478141;4.58912371182732;4.4868514378954;4.69216891683647;3.37905056163788;3.97858642299128;3.36761859499357;3.53975702854426;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;2.86889033290433;3.33856936219102;2.95244891980085;2.78634843669992;1.843951;1;1;1.904728;1;1;2.684162;1.962471;1.974185;2.365555;1;3.573757;1;1;2.115827;1;1.81856;2.905798;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
50;3;15;0;1;6000;7000;4;19.98;399.96;3.77815125038364;3.84509804001426;0.602059991327962;1.30059548388996;2.60201655970815;3.29930058871261;3.55774066702523;3.33136848638446;3.626474743356;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;3.46282790718806;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;4.53834412237969;1.9698178204238;2.24720222864421;2.94233011372017;3.10234489670439;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.63965719851903;3.07464677227252;3.07992614689203;2.18360252716324;3.66964946192881;3.51548805217588;3.67009832199333;3.46320170746022;3.51973720280498;2.8786203527613;3.69916605436049;3.52970480242446;3.74795496312159;3.37905056163788;2.83209444307479;3.36761859499357;3.53975702854426;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;2.86889033290433;2.22453451561005;2.09080788958823;2.78634843669992;1.843951;1;1;1.904728;1;1;2.684162;1.962471;1.974185;2.365555;1;3.573757;1;1;2.115827;1;1;2.15365;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
45;3;10;1;0;10000;6500;6;22.5;650;4;3.81291335664286;0.778151250383644;1.35218251811136;2.81291335664286;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.94461110793176;2.30413729102943;3.82890753568842;3.07091638978975;3.02302234443974;4.14495141540325;2.58593933232526;2.3523464334854;2.43959482877361;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;3.9443867724375;3.07948047043016;2.94233011372017;3.10234489670439;4.35467318283299;2.91140592315142;2.14988140028723;2.36735499135022;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;4.58912371182732;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;2.202079;2.15365;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
58;3;20;1;0;10000;8000;6;17.5;650;4;3.90308998699194;0.778151250383644;1.24303804868629;2.81291335664286;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.94461110793176;2.30413729102943;3.82890753568842;3.07091638978975;3.02302234443974;4.14495141540325;2.58593933232526;2.3523464334854;2.43959482877361;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;3.9443867724375;4.00874465837667;3.85267436368364;3.10234489670439;4.35467318283299;2.91140592315142;2.14988140028723;4.46885109526007;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;4.58912371182732;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;2.202079;2.15365;3.361935;4.700008;2.417717;3.323561;3.259124;4.938916
64;4;25;1;0;10000;7500;7;30;650;4;3.8750612633917;0.845098040014257;1.47712125471966;2.81291335664286;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.94461110793176;2.30413729102943;3.82890753568842;3.07091638978975;3.02302234443974;4.14495141540325;2.58593933232526;2.3523464334854;2.43959482877361;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;3.9443867724375;3.07948047043016;2.94233011372017;3.10234489670439;4.35467318283299;2.91140592315142;2.14988140028723;4.46885109526007;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;4.58912371182732;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;1;1;2.302462;4.253712;1;1;1;2.605249;3.573757;1;1;1;1;3.387267;1;1;3.188445;2.417717;4.813473;3.259124;1
50;2;20;0;1;9000;5400;1;39.96;399.96;3.95424250943932;3.73239375982297;0;1.60162547955394;2.60201655970815;4.2542925832878;4.39253015068777;3.33136848638446;4.61035400503481;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;3.1322696687897;3.46282790718806;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;4.53834412237969;3.9443867724375;5.72490556309278;3.85267436368364;4.05885410729385;3.31290682887049;2.91140592315142;3.53153025530216;3.23049615114934;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;2.89397811126238;4.3431839666906;3.67009832199333;4.33202797708344;3.51973720280498;3.78516282478141;4.58912371182732;3.52970480242446;4.69216891683647;3.37905056163788;2.83209444307479;3.36761859499357;3.53975702854426;2.84800066015709;3.92476742236085;4.50997328650962;4.43048894484358;5.39937960045806;3.78621845510159;4.04820219607644;3.33856936219102;3.85472420956226;3.54177339366547;2.684574;1;1;1;3.357787;3.79577;2.684162;1.962471;4.877953;4.052864;2.605249;3.573757;1;1;3.76995;2.075129;2.202079;3.431807;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
68;2;40;0;1;20000;10000;4;70;1200;4.30102999566398;4;0.602059991327962;1.84509804001426;3.07918124604762;4.2542925832878;4.39253015068777;4.28588020256065;3.626474743356;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;3.1322696687897;3.46282790718806;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;4.53834412237969;3.9443867724375;4.00874465837667;5.36879935902471;5.56204669075476;3.31290682887049;3.50907770710191;3.53153025530216;3.66615203712211;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;2.89397811126238;4.3431839666906;4.56975817077864;4.33202797708344;3.51973720280498;3.78516282478141;4.58912371182732;4.4868514378954;4.69216891683647;3.37905056163788;3.97858642299128;4.50561788521829;3.53975702854426;2.84800066015709;3.92476742236085;4.50997328650962;4.43048894484358;5.39937960045806;3.78621845510159;4.04820219607644;3.33856936219102;3.85472420956226;3.54177339366547;3.400244;1;1;1;2.552228;3.79577;2.684162;1.962471;4.877953;4.052864;2.605249;3.573757;1;1;3.76995;2.859918;3.387267;4.118641;3.361935;3.188445;4.628745;3.323561;3.259124;3.404671
58;3;15;1;0;10000;5500;1;17.5;650;4;3.74036268949424;0;1.24303804868629;2.81291335664286;3.29930058871261;2.54320250946164;4.28588020256065;3.626474743356;2.22968699326937;3.18003084730744;3.82890753568842;3.07091638978975;3.79853621269151;4.14495141540325;2.58593933232526;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;4.35467318283299;2.91140592315142;2.89255999876967;4.46885109526007;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;1;1;1;4.253712;1;1;1;2.605249;3.573757;1;1;1;1;2.671424;2.15365;5.086402;4.700008;3.443439;3.323561;3.259124;4.938916
58;3;20;1;0;20000;9000;1;75;1400;4.30102999566398;3.95424250943932;0;1.8750612633917;3.14612803567824;3.29930058871261;2.54320250946164;4.28588020256065;3.626474743356;2.22968699326937;3.18003084730744;3.82890753568842;3.07091638978975;3.79853621269151;4.14495141540325;2.58593933232526;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;2.77800192451502;2.24720222864421;2.13161221186729;3.10234489670439;4.35467318283299;2.91140592315142;2.89255999876967;3.66615203712211;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;3.52970480242446;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;1;2.15365;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
51;4;10;1;0;10000;6000;1;32.5;650;4;3.77815125038364;0;1.51188336097887;2.81291335664286;3.29930058871261;2.54320250946164;4.28588020256065;3.626474743356;3.69741969909386;4.03929773138387;3.82890753568842;3.07091638978975;3.79853621269151;4.14495141540325;2.58593933232526;3.58493271188774;3.65341842743192;4.11256210180924;2.43247411919635;2.44594206680838;3.60952280611687;3.9443867724375;2.24720222864421;2.13161221186729;2.18716124235017;4.35467318283299;2.91140592315142;2.89255999876967;4.46885109526007;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;2.09080788958823;2.03467826156653;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;2.671424;1;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
48;3;5;1;0;5000;3500;1;8.75;300;3.69897000433602;3.54406804435028;0;0.942008053022313;2.47712125471966;3.29930058871261;2.54320250946164;4.28588020256065;3.626474743356;2.22968699326937;3.18003084730744;3.82890753568842;3.07091638978975;3.79853621269151;4.14495141540325;2.58593933232526;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;4.35467318283299;2.91140592315142;2.89255999876967;2.36735499135022;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;3.52970480242446;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;1;1;3.400244;1;1;3.030641;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;1;2.202079;2.15365;1;3.188445;2.417717;3.323561;3.259124;1
65;4;20;1;0;10000;5900;1;32.5;650;4;3.77085201164214;0;1.51188336097887;2.81291335664286;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.94461110793176;2.30413729102943;3.82890753568842;3.07091638978975;3.02302234443974;4.14495141540325;2.58593933232526;2.3523464334854;2.43959482877361;4.11256210180924;4.0084586492562;4.22171297963188;3.60952280611687;2.77800192451502;2.24720222864421;2.13161221186729;3.10234489670439;4.35467318283299;2.91140592315142;2.14988140028723;2.36735499135022;3.37691315818969;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;3.33856936219102;2.95244891980085;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;1;1;2.34137;1;1;3.387267;2.15365;2.000073;4.700008;2.417717;4.813473;3.259124;1
53;4;10;1;0;10000;5900;1;27;650;4;3.77085201164214;0;1.43136376415899;2.81291335664286;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;4.45417645067644;1.96722096956597;2.2414941394042;2.20635182314303;1.97578381159481;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;1.878815;1;1;1;1;1;1;2.000073;3.188445;2.417717;3.323561;3.259124;1.937957
40;2;8;1;0;10000;5500;1;32.5;500;4;3.74036268949424;0;1.51188336097887;2.69897000433602;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;3.39423935463136;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;2.25494251102376;3.97858642299128;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;2.22453451561005;1;1;3.400244;1;1;3.030641;1;2.302462;4.253712;3.08235;1;1;2.605249;1;1;1;1;2.075129;1;1;2.000073;3.188445;2.417717;4.813473;3.259124;3.404671
70;1;48;1;0;5000;2700;1;10;225;3.69897000433602;3.43136376415899;0;1;2.35218251811136;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;3.29561717629922;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;2.25494251102376;3.97858642299128;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;2.718569;1;2.605249;3.573757;1;1;1;1;1;1;3.361935;1.588768;2.417717;3.323561;3.259124;3.404671
35;4;8;1;0;10000;8100;1;34;550;4;3.90848501887865;0;1.53147891704226;2.74036268949424;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;2.25494251102376;3.97858642299128;3.36761859499357;3.53975702854426;1.97578381159481;2.33353972899358;4.50997328650962;3.51101002477435;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;2.09080788958823;2.03467826156653;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;3.76995;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;3.404671
35;4;5;1;0;20000;10900;1;60;1800;4.30102999566398;4.03742649794062;0;1.77815125038364;3.25527250510331;3.29930058871261;2.54320250946164;3.33136848638446;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;3.1322696687897;2.58593933232526;3.58493271188774;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;2.18716124235017;2.72067088037479;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;4.4868514378954;2.76673291161913;2.25494251102376;3.97858642299128;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;2.22453451561005;1;1;3.400244;1;1;1;1;2.302462;4.253712;3.08235;1;1;2.605249;1;1;1;1;1;1;1;1;3.188445;2.417717;3.323561;3.259124;3.404671
